  -0.2223982845   -0.3925833407   -2.1339138409
  -0.2223982845   -2.2112366887   -2.1339138409
   0.8276017155   -2.2112366887   -2.1339138409
   0.3026017155   -1.3019100147   -2.4152604929
  -0.9436312283   -0.9247973321    2.0072698495
  -1.4686312283   -1.8341240061    1.7259231974
  -0.4186312283   -1.8341240061    1.7259231974
  -0.4186312283   -0.0154706582   -1.9113834985
  -1.4686312283   -0.0154706582   -1.9113834985
  -1.9936312283   -0.9247973321   -1.9113834985
  -1.4686312283   -1.8341240061   -1.9113834985
  -0.9436312283   -0.9247973321   -2.1927301505
  -1.3059486399    0.3729367239    2.3283913102
  -1.8309486399    1.2822633979    2.0470446581
  -1.8309486399   -0.5363899501    2.0470446581
  -0.7809486399   -0.5363899501    2.0470446581
  -1.8309486399    1.2822633979   -1.5902620378
  -2.3559486399    0.3729367239   -1.5902620378
  -1.3059486399    0.3729367239   -1.8716086898
  -0.5455346422    2.3471021074    2.2483576826
  -0.2403867804    3.2862506579    1.9275062332
  -1.3444221159    2.9275278321    1.9275062332
   0.6784319776    3.3741320466    1.0875062332
  -0.2680839342    3.9206032631    1.0875062332
  -1.3444221159    3.7308158013    1.0875062332
  -2.0469519699    2.8935733239    1.0875062332
   0.6784319776    3.3741320466    0.0492091321
  -0.2680839342    3.9206032631    0.0492091321
  -1.3444221159    3.7308158013    0.0492091321
  -2.0469519699    2.8935733239    0.0492091321
  -0.2403867804    3.2862506579   -0.7907908679
  -1.3444221159    2.9275278321   -0.7907908679
   2.7972587312    1.6464188278    1.5095327453
   2.1149273691    2.5855673784    1.5095327453
   3.4075544547    1.6464188278    0.6695327453
   3.0337461271    2.6734487671    0.6695327453
   2.0872302153    3.2199199836    0.6695327453
   1.0108920336    3.0301325218    0.6695327453
   3.0337461271    0.6193888886    0.6695327453
   3.4075544547    1.6464188278   -0.3687643558
   3.0337461271    2.6734487671   -0.3687643558
   2.0872302153    3.2199199836   -0.3687643558
   1.0108920336    3.0301325218   -0.3687643558
   2.7972587312    1.6464188278   -1.2087643558
   2.1149273691    2.5855673784   -1.2087643558
   3.2416573213   -0.7180136630    0.9488909627
   2.5593259592   -1.6571622136    0.9488909627
   3.8519530448   -0.7180136630    0.1088909627
   3.4781447172    0.3090162762    0.1088909627
   2.5316288054   -2.2915148188    0.1088909627
   3.4781447172   -1.7450436023    0.1088909627
   3.8519530448   -0.7180136630   -0.9294061384
   3.4781447172    0.3090162762   -0.9294061384
   2.5316288054   -2.2915148188   -0.9294061384
   3.4781447172   -1.7450436023   -0.9294061384
   3.2416573213   -0.7180136630   -1.7694061384
   2.5593259592    0.2211348875   -1.7694061384
   2.5593259592   -1.6571622136   -1.7694061384
   2.2541780975   -0.7180136630   -2.0902575878
  -2.4926864338   -2.2733802043    1.1855859998
  -1.3886510983   -2.6321030302    1.1855859998
  -3.1952162878   -1.1464832631    0.3455859998
  -3.1952162878   -2.2394256961    0.3455859998
  -2.4926864338   -3.0766681736    0.3455859998
  -1.4163482521   -3.2664556353    0.3455859998
  -3.1952162878   -1.1464832631   -0.6927111013
  -3.1952162878   -2.2394256961   -0.6927111013
  -2.4926864338   -3.0766681736   -0.6927111013
  -1.4163482521   -3.2664556353   -0.6927111013
  -2.4926864338   -1.1125287549   -1.5327111013
  -2.4926864338   -2.2733802043   -1.5327111013
  -1.3886510983   -2.6321030302   -1.5327111013
  -2.3371090622    0.6223574557    2.0790045013
  -3.1359965359    1.2027831805    1.7581530518
  -3.1359965359    0.0419317310    1.7581530518
  -3.1359965359    2.0060711497    0.9181530518
  -3.8385263900    1.1688286722    0.9181530518
  -3.8385263900    0.0758862392    0.9181530518
  -3.1359965359   -0.7613562382    0.9181530518
  -3.1359965359    2.0060711497   -0.1201440493
  -3.8385263900    1.1688286722   -0.1201440493
  -3.8385263900    0.0758862392   -0.1201440493
  -3.1359965359   -0.7613562382   -0.1201440493
  -3.1359965359    1.2027831805   -0.9601440493
  -3.1359965359    0.0419317310   -0.9601440493
  -0.3084598030    1.3271138232    2.7213638403
   0.7328611709    1.3271138232    2.4836891232
   0.2122006840    2.2289242400    2.4836891232
  -0.8291202899    2.2289242400    2.4836891232
  -1.3497807768    1.3271138232    2.4836891232
   0.2122006840    0.4253034063    2.4836891232
   0.4710230821    3.0339432586   -1.1750116842
  -0.5754987333    3.1844103799   -1.1750116842
  -1.5372375752    2.7451989674   -1.1750116842
   0.2122006840    2.2289242400   -1.8409614427
  -0.8291202899    2.2289242400   -1.8409614427
  -0.3084598030    1.3271138232   -2.0786361597
   1.0002174357    0.9424373267    2.4901287057
   2.0415384096    0.9424373267    2.2524539887
   1.5208779227    1.8442477435    2.2524539887
   0.4795569488    0.0406269098    2.2524539887
   1.5208779227    0.0406269098    2.2524539887
   2.8766129937    0.9424373267    1.5865042302
   2.8766129937    0.9424373267   -1.4062468187
   0.7331785054    2.7997338833   -1.4062468187
   2.0415384096    0.9424373267   -2.0721965772
   1.5208779227    1.8442477435   -2.0721965772
   0.4795569488    1.8442477435   -2.0721965772
  -0.0411035381    0.9424373267   -2.0721965772
   1.0002174357    0.9424373267   -2.3098712943
   1.2477506567   -0.3836423299    2.1758889429
   2.2890716306   -0.3836423299    1.9382142259
   1.7684111437   -1.2854527467    1.9382142259
   3.1241462147   -0.3836423299    1.2722644674
   2.0272335418   -2.0904717653    1.2722644674
   2.8262750488    0.6308136984   -1.7204865815
   2.2890716306   -0.3836423299   -2.3864363400
   1.7684111437    0.5181680870   -2.3864363400
   0.7270901698    0.5181680870   -2.3864363400
   1.7684111437   -1.2854527467   -2.3864363400
   1.2477506567   -0.3836423299   -2.6241110571
   0.3026017155   -1.3019100147    2.0847395071
  -0.2180587715   -2.2037204316    1.8470647900
   0.8232622024   -2.2037204316    1.8470647900
   0.0355627851   -3.1592065714    1.1811150315
   1.0820846006   -3.0087394501    1.1811150315
   1.8811261076   -2.3163660430    1.1811150315
  -0.2180587715   -3.5830726562    0.2187897486
   0.8232622024   -3.5830726562    0.2187897486
   1.7614599814   -3.1312604184    0.2187897486
  -0.2180587715   -3.5830726562   -0.8493107344
   0.8232622024   -3.5830726562   -0.8493107344
   1.7614599814   -3.1312604184   -0.8493107344
  -0.9261760568   -2.7199951589   -1.8116360174
   0.0355627851   -3.1592065714   -1.8116360174
   1.0820846006   -3.0087394501   -1.8116360174
   1.8811261076   -2.3163660430   -1.8116360174
   1.3439226894   -1.3019100147   -2.4775857759
  -0.2180587715   -0.4000995978   -2.4775857759
  -0.7387192584   -1.3019100147   -2.4775857759
  -0.2180587715   -2.2037204316   -2.4775857759
   0.8232622024   -2.2037204316   -2.4775857759
   0.3026017155   -1.3019100147   -2.7152604929
  -0.9436312283   -0.9247973321    2.3072698495
   0.0976897456   -0.9247973321    2.0695951324
  -1.4642917152   -1.8266077490    2.0695951324
  -0.4229707414   -1.8266077490    2.0695951324
  -1.2106701587   -2.7820938888    1.4036453739
  -2.7440195818   -0.3961556139   -1.5891056750
  -0.4229707414   -0.0229869153   -2.2550554335
  -1.4642917152   -0.0229869153   -2.2550554335
  -1.9849522022   -0.9247973321   -2.2550554335
  -1.4642917152   -1.8266077490   -2.2550554335
  -0.9436312283   -0.9247973321   -2.4927301505
  -1.3059486399    0.3729367239    2.6283913102
  -1.8266091268    1.2747471408    2.3907165931
  -2.3472696137    0.3729367239    2.3907165931
  -1.8266091268   -0.5288736930    2.3907165931
  -0.7852881529   -0.5288736930    2.3907165931
  -2.5347264121   -1.0451484203    1.7247668346
  -2.5347264121    1.7910218681   -1.2679842143
  -3.1063369934   -0.1557049943   -1.2679842143
  -1.8266091268    1.2747471408   -1.9339339728
  -2.3472696137    0.3729367239   -1.9339339728
  -1.3059486399    0.3729367239   -2.1716086898
  -0.5455346422    2.3471021074    2.4883576826
  -0.0655346422    3.1784864950    2.2311264579
  -1.0255346422    3.1784864950    2.2311264579
  -1.5055346422    2.3471021074    2.2311264579
   0.7996735547    3.3244530714    1.5283576826
  -0.0317108329    3.9284891862    1.5283576826
  -1.0593584514    3.9284891862    1.5283576826
  -1.8907428391    3.3244530714    1.5283576826
  -2.2083034174    2.3471021074    1.5283576826
   0.4144653578    4.0098708826    0.5683576826
  -0.5455346422    4.2671021074    0.5683576826
  -1.5055346422    4.0098708826    0.5683576826
  -2.2083034174    3.3071021074    0.5683576826
  -0.0317108329    3.9284891862   -0.3916423174
  -1.0593584514    3.9284891862   -0.3916423174
  -1.8907428391    3.3244530714   -0.3916423174
  -1.0255346422    3.1784864950   -1.0944110927
   2.7697795073    1.6464188278    1.8131529700
   2.2897795073    2.4778032155    1.8131529700
   3.4725482826    1.6464188278    1.1103841948
   3.1549877042    2.6237697919    1.1103841948
   2.3236033166    3.2278059066    1.1103841948
   1.2959556981    3.2278059066    1.1103841948
   3.7297795073    1.6464188278    0.1503841948
   3.4725482826    2.6064188278    0.1503841948
   2.7697795073    3.3091876031    0.1503841948
   1.8097795073    3.5664188278    0.1503841948
   3.4725482826    0.6864188278    0.1503841948
   3.4725482826    1.6464188278   -0.8096158052
   3.1549877042    2.6237697919   -0.8096158052
   2.3236033166    3.2278059066   -0.8096158052
   1.2959556981    3.2278059066   -0.8096158052
   2.7697795073    1.6464188278   -1.5123845805
   2.2897795073    2.4778032155   -1.5123845805
   3.2141780975   -0.7180136630    1.2525111874
   3.9169468727   -0.7180136630    0.5497424122
   3.5993862944    0.2593373010    0.5497424122
   2.7680019067   -2.2994007418    0.5497424122
   3.5993862944   -1.6953646271    0.5497424122
   4.1741780975   -0.7180136630   -0.4102575878
   3.9169468727    0.2419863370   -0.4102575878
   3.2141780975   -2.3807824383   -0.4102575878
   3.9169468727   -1.6780136630   -0.4102575878
   3.9169468727   -0.7180136630   -1.3702575878
   3.5993862944    0.2593373010   -1.3702575878
   2.7680019067   -2.2994007418   -1.3702575878
   3.5993862944   -1.6953646271   -1.3702575878
   3.2141780975   -0.7180136630   -2.0730263631
   2.7341780975    0.1133707246   -2.0730263631
   2.7341780975   -1.5493980507   -2.0730263631
  -2.6537989601   -1.6929544796    1.4892062245
  -2.1737989601   -2.5243388672    1.4892062245
  -3.3565677353   -1.6929544796    0.7864374492
  -3.0390071570   -2.6703054437    0.7864374492
  -2.2076227693   -3.2743415584    0.7864374492
  -1.1799751508   -3.2743415584    0.7864374492
  -3.6137989601   -1.6929544796   -0.1735625508
  -3.3565677353   -2.6529544796   -0.1735625508
  -2.6537989601   -3.3557232549   -0.1735625508
  -1.6937989601   -3.6129544796   -0.1735625508
  -3.3565677353   -1.6929544796   -1.1335625508
  -3.0390071570   -2.6703054437   -1.1335625508
  -2.2076227693   -3.2743415584   -1.1335625508
  -1.1799751508   -3.2743415584   -1.1335625508
  -2.6537989601   -1.6929544796   -1.8363313260
  -2.1737989601   -2.5243388672   -1.8363313260
  -2.8171090622    1.4537418434    2.0617732766
  -3.2971090622    0.6223574557    2.0617732766
  -2.8171090622   -0.2090269319    2.0617732766
  -2.8509328715    2.2037445346    1.3590045013
  -3.6823172592    1.5997084198    1.3590045013
  -3.9998778375    0.6223574557    1.3590045013
  -3.6823172592   -0.3549935083    1.3590045013
  -3.2971090622    2.2851262310    0.3990045013
  -3.9998778375    1.5823574557    0.3990045013
  -4.2571090622    0.6223574557    0.3990045013
  -3.9998778375   -0.3376425443    0.3990045013
  -2.8509328715    2.2037445346   -0.5609954987
  -3.6823172592    1.5997084198   -0.5609954987
  -3.9998778375    0.6223574557   -0.5609954987
  -3.6823172592   -0.3549935083   -0.5609954987
  -3.2971090622    0.6223574557   -1.2637642740
  -0.3084598030    1.3271138232    3.0213638403
   0.7247854644    1.3271138232    2.8158385780
   0.2081628307    2.2219304731    2.8158385780
  -0.8250824367    2.2219304731    2.8158385780
  -1.3417050704    1.3271138232    2.8158385780
   0.2081628307    0.4322971733    2.8158385780
   0.4846456833    3.0637725944   -1.5878244689
  -0.5801656284    3.2168693482   -1.5878244689
  -1.5587122604    2.7699820752   -1.5878244689
   0.2081628307    2.2219304731   -2.1731108975
  -0.8250824367    2.2219304731   -2.1731108975
  -0.3084598030    1.3271138232   -2.3786361597
   1.0002174357    0.9424373267    2.7901287057
   2.0334627031    0.9424373267    2.5846034435
   1.5168400694    1.8372539766    2.5846034435
   0.4835948020    0.0476206768    2.5846034435
   1.5168400694    0.0476206768    2.5846034435
   2.9094057449    0.9424373267    1.9993170149
   1.7933229220    2.6790960979   -1.8190596035
   0.7285116103    2.8321928517   -1.8190596035
   1.5168400694    1.8372539766   -2.4043460320
   0.4835948020    1.8372539766   -2.4043460320
  -0.0330278316    0.9424373267   -2.4043460320
   1.0002174357    0.9424373267   -2.6098712943
   1.2477506567   -0.3836423299    2.4758889429
   2.2809959241   -0.3836423299    2.2703636807
   1.7643732904   -1.2784589798    2.2703636807
   3.1569389659   -0.3836423299    1.6850772521
   2.0408561430   -2.1203011011    1.6850772521
   2.8538620667   -1.4158274580    1.6850772521
   2.8538620667    0.6485427983   -2.1332993663
   2.2809959241   -0.3836423299   -2.7185857948
   1.7643732904    0.5111743200   -2.7185857948
   0.7311280230    0.5111743200   -2.7185857948
   1.7643732904   -1.2784589798   -2.7185857948
   1.2477506567   -0.3836423299   -2.9241110571
   0.3026017155   -1.3019100147    2.3847395071
  -0.2140209182   -2.1967266646    2.1792142449
   0.8192243492   -2.1967266646    2.1792142449
   0.0308958900   -3.1916655397    1.5939278163
   1.0957072018   -3.0385687859    1.5939278163
   1.9087131254   -2.3340951429    1.5939278163
  -0.2524711329   -3.7338430628    0.7179847745
   0.8576745639   -3.7338430628    0.7179847745
   1.8578812755   -3.2521688969    0.7179847745
  -0.7306435519   -3.7963847525   -0.3152604929
   0.3026017155   -4.0019100147   -0.3152604929
   1.3358469829   -3.7963847525   -0.3152604929
   2.2117900247   -3.2110983239   -0.3152604929
  -0.2524711329   -3.7338430628   -1.3485057603
   0.8576745639   -3.7338430628   -1.3485057603
   1.8578812755   -3.2521688969   -1.3485057603
  -0.9476507419   -2.7447782667   -2.2244488021
   0.0308958900   -3.1916655397   -2.2244488021
   1.0957072018   -3.0385687859   -2.2244488021
   1.9087131254   -2.3340951429   -2.2244488021
   1.3358469829   -1.3019100147   -2.8097352307
  -0.2140209182   -0.4070933648   -2.8097352307
  -0.7306435519   -1.3019100147   -2.8097352307
  -0.2140209182   -2.1967266646   -2.8097352307
   0.8192243492   -2.1967266646   -2.8097352307
   0.3026017155   -1.3019100147   -3.0152604929
  -0.9436312283   -0.9247973321    2.6072698495
   0.0896140391   -0.9247973321    2.4017445872
  -1.4602538620   -1.8196139820    2.4017445872
  -0.4270085946   -1.8196139820    2.4017445872
  -2.7754839963   -1.4626778360    1.8164581587
  -1.2153370538   -2.8145528572    1.8164581587
  -2.7754839963   -0.3869168283   -2.0019184597
  -1.2153370538   -2.8145528572   -2.0019184597
  -0.4270085946   -0.0299806822   -2.5872048883
  -1.4602538620   -0.0299806822   -2.5872048883
  -1.9768764957   -0.9247973321   -2.5872048883
  -1.4602538620   -1.8196139820   -2.5872048883
  -0.9436312283   -0.9247973321   -2.7927301505
  -1.3059486399    0.3729367239    2.9283913102
  -1.8225712736    1.2677533738    2.7228660479
  -2.3391939072    0.3729367239    2.7228660479
  -1.8225712736   -0.5218799260    2.7228660479
  -0.7893260062   -0.5218799260    2.7228660479
  -2.5562010973   -1.0699315282    2.1375796194
  -3.5533927204   -0.7093753025   -0.8048539572
  -2.5562010973    1.8158049759   -1.6807969990
  -3.1378014078    0.9108172277   -1.6807969990
  -3.1378014078   -0.1649437800   -1.6807969990
  -1.8225712736    1.2677533738   -2.2660834276
  -2.3391939072    0.3729367239   -2.2660834276
  -1.3059486399    0.3729367239   -2.4716086898
  -0.0055346422    3.2824095434    2.4389725548
  -1.0855346422    3.2824095434    2.4389725548
   1.0281267276    3.3584328610    1.6483576826
   0.2315468593    4.0486732461    1.6483576826
  -0.8117508952    4.1986768173    1.6483576826
  -1.7705268703    3.7608185008    1.6483576826
  -2.3403764684    2.8741152182    1.6483576826
   0.6814852108    4.1247472577    0.5683576826
  -0.2851754128    4.4913532754    0.5683576826
  -1.3114811982    4.3667371916    0.5683576826
  -2.1623178582    3.7794470492    0.5683576826
  -2.6427689678    2.8640239422    0.5683576826
   0.2315468593    4.0486732461   -0.5116423174
  -0.8117508952    4.1986768173   -0.5116423174
  -1.7705268703    3.7608185008   -0.5116423174
   2.8897795073    1.6464188278    2.0209990669
   2.3497795073    2.5817262639    2.0209990669
   3.6803943795    1.6464188278    1.2303841948
   3.3834408771    2.6577495815    1.2303841948
   2.5868610088    3.3479899665    1.2303841948
   1.5435632543    3.4979935378    1.2303841948
   3.9697795073    1.6464188278    0.1503841948
   3.7223645227    2.6502208794    0.1503841948
   3.0367993603    3.4240639782    0.1503841948
   2.0701387367    3.7906699959    0.1503841948
   3.6803943795    1.6464188278   -0.9296158052
   3.3834408771    2.6577495815   -0.9296158052
   2.5868610088    3.3479899665   -0.9296158052
   1.5435632543    3.4979935378   -0.9296158052
   2.8897795073    1.6464188278   -1.7202306774
   2.3497795073    2.5817262639   -1.7202306774
   3.3341780975   -0.7180136630    1.4603572844
   4.1247929696   -0.7180136630    0.6697424122
   3.8278394672    0.2933170906    0.6697424122
   3.0312595989   -2.4195848018    0.6697424122
   3.8278394672   -1.7293444167    0.6697424122
   4.4141780975   -0.7180136630   -0.4102575878
   4.1667631129    0.2857883886   -0.4102575878
   2.5145373268   -2.8622648311   -0.4102575878
   3.4811979504   -2.4956588134   -0.4102575878
   4.1667631129   -1.7218157146   -0.4102575878
   4.1247929696   -0.7180136630   -1.4902575878
   3.8278394672    0.2933170906   -1.4902575878
   3.0312595989   -2.4195848018   -1.4902575878
   3.8278394672   -1.7293444167   -1.4902575878
   3.3341780975   -0.7180136630   -2.2808724600
   2.7941780975   -1.6533210991   -2.2808724600
  -2.2337989601   -2.6282619157    1.6970523214
  -3.4886407863   -1.1659413688    0.9064374492
  -3.4886407863   -2.2199675904    0.9064374492
  -2.9187911882   -3.1066708730    0.9064374492
  -1.9600152131   -3.5445291896    0.9064374492
  -3.7910332857   -1.1760326447   -0.1735625508
  -3.7910332857   -2.2098763145   -0.1735625508
  -3.3105821761   -3.1252994214   -0.1735625508
  -2.4597455161   -3.7125895638   -0.1735625508
  -1.4334397307   -3.8372056477   -0.1735625508
  -3.4886407863   -1.1659413688   -1.2535625508
  -3.4886407863   -2.2199675904   -1.2535625508
  -2.9187911882   -3.1066708730   -1.2535625508
  -1.9600152131   -3.5445291896   -1.2535625508
  -2.7737989601   -1.6929544796   -2.0441774229
  -2.2337989601   -2.6282619157   -2.0441774229
  -2.8771090622    1.5576648918    2.2696193735
  -3.4171090622    0.6223574557    2.2696193735
  -2.6033253153    2.4739321657    1.4790045013
  -3.5621012904    2.0360738492    1.4790045013
  -4.1319508884    1.1493705665    1.4790045013
  -4.1319508884    0.0953443449    1.4790045013
  -3.5621012904   -0.7913589377    1.4790045013
  -3.1030556183    2.6419925399    0.3990045013
  -3.9538922783    2.0547023975    0.3990045013
  -4.4343433879    1.1392792906    0.3990045013
  -4.4343433879    0.1054356209    0.3990045013
  -3.9538922783   -0.8099874861    0.3990045013
  -3.5621012904    2.0360738492   -0.6809954987
  -4.1319508884    1.1493705665   -0.6809954987
  -4.1319508884    0.0953443449   -0.6809954987
  -3.4171090622    0.6223574557   -1.4716103709
  -0.3084598030    1.3271138232    3.3213638403
   0.7176006270    1.3271138232    3.1404417026
   0.2045704120    2.2157082214    3.1404417026
  -0.8214900180    2.2157082214    3.1404417026
  -1.3345202329    1.3271138232    3.1404417026
   0.2045704120    0.4385194250    3.1404417026
   0.4926110667    3.0812143511    2.6194971696
   0.4943898990    3.7980311338   -1.1786361597
  -2.4103476106    2.8542247045   -1.1786361597
   0.4926110667    3.0812143511   -1.9767694891
  -0.5828944471    3.2358486991   -1.9767694891
  -1.5712689005    2.7844732104   -1.9767694891
  -0.8214900180    2.2157082214   -2.4977140221
  -0.3084598030    1.3271138232   -2.6786361597
   1.0002174357    0.9424373267    3.0901287057
   2.0262778657    0.9424373267    2.9092065681
   1.5132476507    1.8310317248    2.9092065681
   1.5132476507    0.0538429285    2.9092065681
   2.9285802648    0.9424373267    2.3882620351
   2.6224594783    1.9849889829    2.3882620351
   1.8012883054    2.6965378546    2.3882620351
   3.5982936471    0.9424373267    1.5901287057
   2.6224594783    1.9849889829   -2.2080046236
   1.8012883054    2.6965378546   -2.2080046236
   0.7257827916    2.8511722026   -2.2080046236
   1.5132476507    1.8310317248   -2.7289491566
   0.4871872208    1.8310317248   -2.7289491566
  -0.0258429942    0.9424373267   -2.7289491566
   1.0002174357    0.9424373267   -2.9098712943
   1.2477506567   -0.3836423299    2.7758889429
   2.2738110867   -0.3836423299    2.5949668053
   1.7607808717   -1.2722367280    2.5949668053
   3.1761134858   -0.3836423299    2.0740222723
   2.0488215264   -2.1377428578    2.0740222723
   2.8699926993   -1.4261939861    2.0740222723
   2.9862029674   -2.3143892225    1.2758889429
   2.8699926993    0.6589093264   -2.5222443864
   2.2738110867   -0.3836423299   -3.0431889194
   1.7607808717    0.5049520683   -3.0431889194
   0.7347204417    0.5049520683   -3.0431889194
   1.7607808717   -1.2722367280   -3.0431889194
   1.2477506567   -0.3836423299   -3.2241110571
   0.3026017155   -1.3019100147    2.6847395071
   0.8156319305   -2.1905044129    2.5038173694
   0.0281670713   -3.2106448906    1.9828728364
   1.1036725852   -3.0560105427    1.9828728364
   1.9248437580   -2.3444616709    1.9828728364
   0.0310288016   -3.8857536927    1.1847395071
   1.1054514175   -3.7728273253    1.1847395071
   2.0410540261   -3.2326569073    1.1847395071
  -0.5059145875   -4.1435500660    0.2056840401
   0.5752015027   -4.2437302249    0.2056840401
   1.6195014812   -3.9466012633    0.2056840401
   2.4859468491   -3.2922920938    0.2056840401
  -0.5059145875   -4.1435500660   -0.8362050259
   0.5752015027   -4.2437302249   -0.8362050259
   1.6195014812   -3.9466012633   -0.8362050259
   2.4859468491   -3.2922920938   -0.8362050259
  -0.9964363902   -3.5519100147   -1.8152604929
   0.0310288016   -3.8857536927   -1.8152604929
   1.1054514175   -3.7728273253   -1.8152604929
   2.0410540261   -3.2326569073   -1.8152604929
  -0.9602073821   -2.7592694019   -2.6133938223
   0.0281670713   -3.2106448906   -2.6133938223
   1.1036725852   -3.0560105427   -2.6133938223
   1.9248437580   -2.3444616709   -2.6133938223
   1.3286621454   -1.3019100147   -3.1343383553
  -0.2104284995   -0.4133156165   -3.1343383553
  -0.7234587145   -1.3019100147   -3.1343383553
  -0.2104284995   -2.1905044129   -3.1343383553
   0.8156319305   -2.1905044129   -3.1343383553
   0.3026017155   -1.3019100147   -3.3152604929
   0.0824292017   -0.9247973321    2.7263477118
  -1.4566614433   -1.8133917303    2.7263477118
  -0.4306010133   -1.8133917303    2.7263477118
  -2.7938818134   -1.4680799225    2.2054031788
  -2.2064403258   -2.3821567194    2.2054031788
  -1.2180658724   -2.8335322081    2.2054031788
  -1.2152041421   -3.5086410102    1.4072698495
  -2.7938818134   -0.3815147418   -2.3908634799
  -2.7938818134   -1.4680799225   -2.3908634799
  -1.4566614433   -0.0362029340   -2.9118080129
  -1.9696916583   -0.9247973321   -2.9118080129
  -1.4566614433   -1.8133917303   -2.9118080129
  -0.9436312283   -0.9247973321   -3.0927301505
  -1.3059486399    0.3729367239    3.2283913102
  -1.8189788548    1.2615311221    3.0474691725
  -2.3320090698    0.3729367239    3.0474691725
  -1.8189788548   -0.5156576743    3.0474691725
  -0.7929184249   -0.5156576743    3.0474691725
  -2.5687577374    1.8302961111    2.5265246395
  -3.1561992249   -0.1703458665    2.5265246395
  -2.5687577374   -1.0844226634    2.5265246395
  -3.4078364475   -1.1541741575    1.7283913102
  -2.6049867455    2.6229367239   -1.2716086898
  -2.5687577374    1.8302961111   -2.0697420192
  -3.1561992249    0.9162193142   -2.0697420192
  -3.1561992249   -0.1703458665   -2.0697420192
  -1.8189788548    1.2615311221   -2.5906865522
  -2.3320090698    0.3729367239   -2.5906865522
  -0.0248741552    3.2489125242    2.7306829656
  -1.0661951291    3.2489125242    2.7306829656
   0.2339482429    4.0539315428    2.0647332071
  -0.8125735725    4.2043986640    2.0647332071
  -1.7743124144    3.7651872516    2.0647332071
  -2.3459229957    2.8757438255    2.0647332071
   0.9133236237    4.1764525111    1.1024079241
  -0.0248741552    4.6282647488    1.1024079241
  -1.0661951291    4.6282647488    1.1024079241
  -2.0043929081    4.1764525111    1.1024079241
  -2.6536459157    3.3623149903    1.1024079241
   0.9133236237    4.1764525111    0.0343074411
  -0.0248741552    4.6282647488    0.0343074411
  -1.0661951291    4.6282647488    0.0343074411
  -2.0043929081    4.1764525111    0.0343074411
  -2.6536459157    3.3623149903    0.0343074411
   0.2339482429    4.0539315428   -0.9280178419
  -0.8125735725    4.2043986640   -0.9280178419
  -1.7743124144    3.7651872516   -0.9280178419
   2.3304399943    2.5482292447    2.3127094777
   3.6861750653    1.6464188278    1.6467597192
   3.3883038994    2.6608748561    1.6467597192
   2.5892623924    3.3532482633    1.6467597192
   1.5427405770    3.5037153845    1.6467597192
   4.1496064966    1.6464188278    0.6844344363
   3.9178907809    2.6616317108    0.6844344363
   3.2686377732    3.4757692315    0.6844344363
   2.3304399943    3.9275814693    0.6844344363
   1.2891190204    3.9275814693    0.6844344363
   4.1496064966    1.6464188278   -0.3836660467
   3.9178907809    2.6616317108   -0.3836660467
   3.2686377732    3.4757692315   -0.3836660467
   2.3304399943    3.9275814693   -0.3836660467
   1.2891190204    3.9275814693   -0.3836660467
   3.6861750653    1.6464188278   -1.3459913297
   3.3883038994    2.6608748561   -1.3459913297
   2.5892623924    3.3532482633   -1.3459913297
   4.1305736554   -0.7180136630    1.0861179366
   3.0336609825   -2.4248430985    1.0861179366
   3.8327024895   -1.7324696913    1.0861179366
