#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
    2.094395102   -2.792526803  -57.010054603   12.114656469    3.171476404
    2.268928028   -2.792526803  -57.138327300  -13.545524731    6.758103817
    2.443460953   -2.792526803  -61.571235571  -36.451925516   10.933901067
    2.617993878   -2.792526803  -69.468201227  -52.745583960   15.433490888
    2.792526803   -2.792526803  -79.455428652  -60.210819866   19.843807522
    2.967059728   -2.792526803  -89.926681015  -58.383518081   23.706416286

   -3.141592654   -2.443460953  -90.295528567  -44.294572454   24.243748795
   -2.967059728   -2.443460953  -96.924283143  -31.136058824   25.691960303
   -2.792526803   -2.443460953 -101.044725496  -16.157451482   26.282680724
   -2.617993878   -2.443460953 -102.643383641   -2.707399119   26.272389643
   -2.443460953   -2.443460953 -102.210667546    6.884944998   26.001930336
   -2.268928028   -2.443460953 -100.488737986   12.163004614   25.818743695
   -2.094395102   -2.443460953  -98.141452545   14.364307997   25.979954370
   -1.919862177   -2.443460953  -95.527578675   15.583198737   26.564816917
   -1.745329252   -2.443460953  -92.647060555   17.638258414   27.426508433
   -1.570796327   -2.443460953  -89.263525760   21.379567039   28.187093198
   -1.396263402   -2.443460953  -85.094392283   26.482575558   28.313778372
   -1.221730476   -2.443460953  -80.000565627   31.696968023   27.253109077
   -1.047197551   -2.443460953  -74.111151659   35.300008854   24.609757042
   -0.872664626   -2.443460953  -67.859411471   35.584532715   20.279384771
   -0.698131701   -2.443460953  -61.937044381   31.392922727   14.495096264
   -0.523598776   -2.443460953  -57.168537679   22.377551569    7.767815514
   -0.349065850   -2.443460953  -54.359592159    9.100850359    0.763387003
   -0.174532925   -2.443460953  -54.153633564   -7.194424881   -5.821694668
    0.000000000   -2.443460953  -56.923027057  -24.631774674  -11.359871401
    0.174532925   -2.443460953  -62.654876803  -40.650529595  -15.395525554
    0.349065850   -2.443460953  -70.821373296  -51.920849377  -17.698817759
    0.523598776   -2.443460953  -80.275035122  -54.803346975  -18.296192319
    0.698131701   -2.443460953  -89.290108384  -46.627687723  -17.444014473
    0.872664626   -2.443460953  -95.883213476  -27.316644070  -15.552289568
    1.047197551   -2.443460953  -98.369934928   -0.459191139  -13.098599114
    1.221730476   -2.443460953  -95.975533998   27.396848681  -10.517027965
    1.396263402   -2.443460953  -89.171214968   48.978568066   -8.077861202
    1.570796327   -2.443460953  -79.558780549   58.955799449   -5.814663208
    1.745329252   -2.443460953  -69.372676550   55.590172582   -3.533983324
    1.919862177   -2.443460953  -60.827494991   40.697658168   -0.938123791
    2.094395102   -2.443460953  -55.590773442   18.486807680    2.215915970
    2.268928028   -2.443460953  -54.501397183   -6.003334441    5.984076319
    2.443460953   -2.443460953  -57.539025283  -28.116687673   10.195870155
    2.617993878   -2.443460953  -63.961660503  -44.329110763   14.505748927
    2.792526803   -2.443460953  -72.533175684  -52.554278588   18.505157277
    2.967059728   -2.443460953  -81.787939767  -52.224710676   21.830023102

   -3.141592654   -2.094395102  -83.687104641  -40.958934281   14.275188855
   -2.967059728   -2.094395102  -89.851372209  -29.125024216   15.206283729
   -2.792526803   -2.094395102  -93.718592410  -15.215040068   15.744813630
   -2.617993878   -2.094395102  -95.219763756   -2.467503210   16.012707038
   -2.443460953   -2.094395102  -94.775201130    6.848490012   16.105337873
   -2.268928028   -2.094395102  -93.056187327   12.214973273   16.095331032
   -2.094395102   -2.094395102  -90.678546082   14.662961682   16.019484538
   -1.919862177   -2.094395102  -88.000842260   15.961388921   15.843250892
   -1.745329252   -2.094395102  -85.084521699   17.556000411   15.430149356
   -1.570796327   -2.094395102  -81.814360547   20.020224664   14.534071783
   -1.396263402   -2.094395102  -78.059254454   22.968721204   12.859372186
   -1.221730476   -2.094395102  -73.817190843   25.392883949   10.161631844
   -1.047197551   -2.094395102  -69.285852301   26.082998384    6.372969266
   -0.872664626   -2.094395102  -64.863112428   23.989467305    1.671897136
   -0.698131701   -2.094395102  -61.095628500   18.522555878   -3.531163920
   -0.523598776   -2.094395102  -58.582662422    9.658490352   -8.691842815
   -0.349065850   -2.094395102  -57.876353362   -2.045648049  -13.264875017
   -0.174532925   -2.094395102  -59.393581401  -15.630620254  -16.820611529
    0.000000000   -2.094395102  -63.349397705  -29.730924328  -19.111997995
    0.174532925   -2.094395102  -69.673568437  -42.373437336  -20.118857616
    0.349065850   -2.094395102  -77.880169565  -50.766758982  -20.022226477
    0.523598776   -2.094395102  -86.941606367  -51.612522074  -19.140352413
    0.698131701   -2.094395102  -95.290114969  -42.319307676  -17.821794141
    0.872664626   -2.094395102 -101.094521429  -22.693258992  -16.337740440
    1.047197551   -2.094395102 -102.789442019    3.928739995  -14.832816319
    1.221730476   -2.094395102  -99.668674359   31.325838767  -13.326312884
    1.396263402   -2.094395102  -92.212031773   52.568264414  -11.734602259
    1.570796327   -2.094395102  -81.974126961   62.613002089   -9.917516219
    1.745329252   -2.094395102  -71.105226931   59.832279138   -7.726896307
    1.919862177   -2.094395102  -61.736748374   45.924147411   -5.072660159
    2.094395102   -2.094395102  -55.491397778   24.790960492   -1.972922665
    2.268928028   -2.094395102  -53.224060009    1.106143936    1.423453988
    2.443460953   -2.094395102  -54.988092388  -20.748258680    4.862403829
    2.617993878   -2.094395102  -60.148492591  -37.343371828    8.052131469
    2.792526803   -2.094395102  -67.575593842  -46.513374429   10.749303651
    2.967059728   -2.094395102  -75.884358555  -47.484216571   12.824770355

   -3.141592654   -1.745329252  -81.668192744  -39.551423828    5.038237385
   -2.967059728   -1.745329252  -87.611924386  -27.975387378    5.585752886
   -2.792526803   -1.745329252  -91.289758563  -14.193948564    6.082895456
   -2.617993878   -1.745329252  -92.627701591   -1.645386002    6.482666415
   -2.443460953   -1.745329252  -92.069800449    7.289151616    6.639236915
   -2.268928028   -1.745329252  -90.322869722   12.060159476    6.377352725
   -2.094395102   -1.745329252  -88.040851032   13.681163643    5.549922467
   -1.919862177   -1.745329252  -85.626980095   13.867231807    4.061984205
   -1.745329252   -1.745329252  -83.199263170   13.987023424    1.877845074
   -1.570796327   -1.745329252  -80.707335562   14.627291113   -0.975030527
   -1.396263402   -1.745329252  -78.066620656   15.597629517   -4.385368956
   -1.221730476   -1.745329252  -75.269187079   16.300049412   -8.153666641
   -1.047197551   -1.745329252  -72.423189499   16.033861567  -12.001215510
   -0.872664626   -1.745329252  -69.752953999   14.174966834  -15.604345957
   -0.698131701   -1.745329252  -67.581503373   10.262628363  -18.636422279
   -0.523598776   -1.745329252  -66.292014674    4.050827147  -20.811986713
   -0.349065850   -1.745329252  -66.286752708   -4.420766153  -21.932148612
   -0.174532925   -1.745329252  -67.936138993  -14.823627254  -21.939224357
    0.000000000   -1.745329252  -71.517630090  -26.399933114  -20.963583893
    0.174532925   -1.745329252  -77.117258849  -37.600076461  -19.344414525
    0.349065850   -1.745329252  -84.455292418  -45.782295138  -17.557689495
    0.523598776   -1.745329252  -92.706454808  -47.449078675  -16.069935038
    0.698131701   -1.745329252 -100.443350959  -39.511264173  -15.162413288
    0.872664626   -1.745329252 -105.875778743  -21.180329089  -14.820902712
    1.047197551   -1.745329252 -107.382516907    4.682900287  -14.765171363
    1.221730476   -1.745329252 -104.141180384   32.070971427  -14.592748537
    1.396263402   -1.745329252  -96.503392895   53.984118433  -13.940171265
    1.570796327   -1.745329252  -85.925792311   65.121654663  -12.606623468
    1.745329252   -1.745329252  -74.513374748   63.528739213  -10.585265937
    1.919862177   -1.745329252  -64.408595958   50.597245315   -8.037766810
    2.094395102   -1.745329252  -57.291775474   30.008424240   -5.229813195
    2.268928028   -1.745329252  -54.104736687    6.327034921   -2.461948623
    2.443460953   -1.745329252  -54.995347964  -16.044129057   -0.002654332
    2.617993878   -1.745329252  -59.408281172  -33.525863457    1.968194473
    2.792526803   -1.745329252  -66.257097715  -43.703914640    3.397695202
    2.967059728   -1.745329252  -74.153015823  -45.538450941    4.367495190

   -3.141592654   -1.396263402  -82.618820465  -39.294982125    0.925971842
   -2.967059728   -1.396263402  -88.495815880  -27.462951849    0.942090460
   -2.792526803   -1.396263402  -92.066143720  -13.528736710    1.025411677
   -2.617993878   -1.396263402  -93.303476384   -1.250077576    1.077462207
   -2.443460953   -1.396263402  -92.741381566    6.843638428    0.875253432
   -2.268928028   -1.396263402  -91.185268703   10.244174039    0.142786279
   -2.094395102   -1.396263402  -89.367704426   10.134166879   -1.377260379
   -1.919862177   -1.396263402  -87.734877213    8.465372271   -3.852168415
   -1.745329252   -1.396263402  -86.402733857    6.884045993   -7.289391354
   -1.570796327   -1.396263402  -85.266359007    6.306862340  -11.480993116
   -1.396263402   -1.396263402  -84.127177280    6.871741067  -16.000229665
   -1.221730476   -1.396263402  -82.812941518    8.212011089  -20.284763114
   -1.047197551   -1.396263402  -81.244576671    9.643775794  -23.776424247
   -0.872664626   -1.396263402  -79.476932042   10.332990314  -26.050030311
   -0.698131701   -1.396263402  -77.717210332    9.427111130  -26.879529157
   -0.523598776   -1.396263402  -76.306550738    6.243181126  -26.239169814
   -0.349065850   -1.396263402  -75.681619576    0.390648203  -24.285540613
   -0.174532925   -1.396263402  -76.318709246   -8.194907184  -21.350897173
    0.000000000   -1.396263402  -78.665879673  -19.099782926  -17.934801360
    0.174532925   -1.396263402  -83.030090163  -30.971566281  -14.649400095
    0.349065850   -1.396263402  -89.363108428  -41.073587809  -12.079470282
    0.523598776   -1.396263402  -97.019939065  -45.415696469  -10.601066447
    0.698131701   -1.396263402 -104.637266756  -40.098788169  -10.240842031
    0.872664626   -1.396263402 -110.340912467  -23.504453786  -10.665760601
    1.047197551   -1.396263402 -112.304263507    2.006375970  -11.324270763
    1.221730476   -1.396263402 -109.457126605   30.417541526  -11.668391656
    1.396263402   -1.396263402 -101.947931041   54.243727302  -11.333375467
    1.570796327   -1.396263402  -91.138450555   67.481265721  -10.218428095
    1.745329252   -1.396263402  -79.159183514   67.538857788   -8.455090768
    1.919862177   -1.396263402  -68.268464795   55.431505708   -6.318373741
    2.094395102   -1.396263402  -60.300946785   34.774819154   -4.129872106
    2.268928028   -1.396263402  -56.341347220   10.314632779   -2.179849844
    2.443460953   -1.396263402  -56.635219055  -13.227272956   -0.672722619
    2.617993878   -1.396263402  -60.663974110  -31.915763082    0.304991371
    2.792526803   -1.396263402  -67.318335819  -43.017824796    0.790414755
    2.967059728   -1.396263402  -75.140258955  -45.307534660    0.933008825

   -3.141592654   -1.047197551  -85.429850597  -41.043609551    2.639263541
   -2.967059728   -1.047197551  -91.558847389  -28.575787931    1.592750136
   -2.792526803   -1.047197551  -95.263612979  -13.989411842    0.488872871
   -2.617993878   -1.047197551  -96.548108265   -1.421090281   -0.659716932
   -2.443460953   -1.047197551  -96.035800468    6.322258365   -1.962482867
   -2.268928028   -1.047197551  -94.655985962    8.623725288   -3.629817018
   -2.094395102   -1.047197551  -93.266235021    6.767061527   -5.920483412
   -1.919862177   -1.047197551  -92.400275905    3.029080435   -9.035055956
   -1.745329252   -1.047197551  -92.186074067   -0.404745149  -12.976511754
   -1.570796327   -1.047197551  -92.425093971   -1.972026173  -17.436374100
   -1.396263402   -1.047197551  -92.719176725   -1.016168771  -21.806199909
   -1.221730476   -1.047197551  -92.634333861    2.251931094  -25.337678323
   -1.047197551   -1.047197551  -91.844588460    6.835014202  -27.390056869
   -0.872664626   -1.047197551  -90.244328867   11.253073393  -27.620167362
   -0.698131701   -1.047197551  -88.004348339   13.924745138  -26.041260070
   -0.523598776   -1.047197551  -85.546925430   13.572787956  -22.962064970
   -0.349065850   -1.047197551  -83.478317811    9.386115102  -18.883936748
   -0.174532925   -1.047197551  -82.502309117    1.043160794  -14.413461372
    0.000000000   -1.047197551  -83.325256574  -11.117667364  -10.186224769
    0.174532925   -1.047197551  -86.503381476  -25.545169101   -6.754832258
    0.349065850   -1.047197551  -92.171746792  -38.943350652   -4.458213881
    0.523598776   -1.047197551  -99.742698565  -46.472354776   -3.325809243
    0.698131701   -1.047197551 -107.754833000  -43.352528223   -3.086977975
    0.872664626   -1.047197551 -114.106146582  -27.410353546   -3.299077333
    1.047197551   -1.047197551 -116.691386557   -1.001340640   -3.526126760
    1.221730476   -1.047197551 -114.208277248   29.355252045   -3.472910274
    1.396263402   -1.047197551 -106.687721907   55.408702940   -3.016371494
    1.570796327   -1.047197551  -95.506552158   70.449369230   -2.166094799
    1.745329252   -1.047197551  -82.911804276   71.455814178   -1.008334269
    1.919862177   -1.047197551  -71.324929355   59.333022839    0.330164337
    2.094395102   -1.047197551  -62.738139300   37.856306590    1.690451124
    2.268928028   -1.047197551  -58.350829336   12.083219266    2.892959579
    2.443460953   -1.047197551  -58.463530177  -12.907032583    3.764278623
    2.617993878   -1.047197551  -62.551523124  -32.861997063    4.176484770
    2.792526803   -1.047197551  -69.450948404  -44.792948469    4.077748748
    2.967059728   -1.047197551  -77.613403915  -47.349182315    3.522188686

   -3.141592654   -0.698131701  -85.927982096  -44.835240012    2.853153855
   -2.967059728   -0.698131701  -92.725752301  -32.388444912    0.718693786
   -2.792526803   -0.698131701  -97.077257549  -17.563721128   -1.488487475
   -2.617993878   -0.698131701  -98.963444180   -4.768761458   -3.650030884
   -2.443460953   -0.698131701  -99.036244635    2.893365507   -5.781216646
   -2.268928028   -0.698131701  -98.299964170    4.583983063   -8.038191760
   -2.094395102   -0.698131701  -97.709170998    1.580917002  -10.659499067
   -1.919862177   -0.698131701  -97.867881013   -3.516241315  -13.823508082
   -1.745329252   -0.698131701  -98.888928313   -7.879657138  -17.472924848
   -1.570796327   -0.698131701 -100.434831691   -9.231485986  -21.195101572
   -1.396263402   -0.698131701 -101.864446995   -6.497034257  -24.282994550
   -1.221730476   -0.698131701 -102.474114680   -0.034635699  -25.970283428
   -1.047197551   -0.698131701 -101.744683149    8.477845498  -25.744443638
   -0.872664626   -0.698131701  -99.520294254   16.660799351  -23.543725958
   -0.698131701   -0.698131701  -96.070589842   22.173947759  -19.756358217
   -0.523598776   -0.698131701  -92.021654674   23.312777738  -15.057885392
   -0.349065850   -0.698131701  -88.230542495   19.140876805  -10.198471048
   -0.174532925   -0.698131701  -85.651600869    9.442963779   -5.834625187
    0.000000000   -0.698131701  -85.205600969   -5.112215124   -2.417330977
    0.174532925   -0.698131701  -87.584928024  -22.420322464   -0.097610566
    0.349065850   -0.698131701  -92.947082124  -38.462224177    1.291376252
    0.523598776   -0.698131701 -100.601306896  -47.724857081    2.152002579
    0.698131701   -0.698131701 -108.891246906  -45.087242493    2.927994119
    0.872664626   -0.698131701 -115.501773454  -28.510414239    3.887771255
    1.047197551   -0.698131701 -118.173318726   -0.852227019    5.021966262
    1.221730476   -0.698131701 -115.547973126   30.791267061    6.120719183
    1.396263402   -0.698131701 -107.688234323   57.774857529    6.958367141
    1.570796327   -0.698131701  -96.047697184   73.260916229    7.447819512
    1.745329252   -0.698131701  -82.955409901   74.278824532    7.662253405
    1.919862177   -0.698131701  -70.900750803   61.819497975    7.747300828
    2.094395102   -0.698131701  -61.931212743   39.709390464    7.800446376
    2.268928028   -0.698131701  -57.295629033   13.037787005    7.804701149
    2.443460953   -0.698131701  -57.337083985  -13.065934769    7.641587303
    2.617993878   -0.698131701  -61.558645811  -34.241658239    7.149958792
    2.792526803   -0.698131701  -68.800162466  -47.304389734    6.192897638
    2.967059728   -0.698131701  -77.480255219  -50.711772592    4.734425600

   -3.141592654   -0.349065850  -85.251064456  -50.196604521    3.247464948
   -2.967059728   -0.349065850  -93.018814956  -38.049535161    0.319600809
   -2.792526803   -0.349065850  -98.349672449  -23.055204727   -2.650450296
   -2.617993878   -0.349065850 -101.160102303   -9.853840389   -5.475911139
   -2.443460953   -0.349065850 -102.090279477   -1.887501849   -8.105039219
   -2.268928028   -0.349065850 -102.189102127   -0.278325019  -10.641028854
   -2.094395102   -0.349065850 -102.485878266   -3.775607081  -13.266708358
   -1.919862177   -0.349065850 -103.631887946   -9.435674303  -16.079347905
   -1.745329252   -0.349065850 -105.697545968  -13.767368931  -18.914538663
   -1.570796327   -0.349065850 -108.181411959  -13.843718955  -21.273020003
   -1.396263402   -0.349065850 -110.196909620   -8.360963447  -22.460312325
   -1.221730476   -0.349065850 -110.810124466    1.896226221  -21.880363730
   -1.047197551   -0.349065850 -109.397111098   14.306564827  -19.348681448
   -0.872664626   -0.349065850 -105.876375185   25.457650495  -15.213834328
   -0.698131701   -0.349065850 -100.746458111   32.323363899  -10.236741570
   -0.523598776   -0.349065850  -94.937390324   33.044180833   -5.311228519
   -0.349065850   -0.349065850  -89.595509107   26.973916428   -1.172291422
   -0.174532925   -0.349065850  -85.884601396   14.484795075    1.782817473
    0.000000000   -0.349065850  -84.815938768   -2.969006313    3.557871149
    0.174532925   -0.349065850  -87.027817975  -22.463286518    4.542368148
    0.349065850   -0.349065850  -92.492327537  -39.342071156    5.364253117
    0.523598776   -0.349065850 -100.261216211  -47.944239891    6.642744238
    0.698131701   -0.349065850 -108.451214938  -43.643180807    8.699250030
    0.872664626   -0.349065850 -114.650453634  -25.327523142   11.376118603
    1.047197551   -0.349065850 -116.667254402    3.277002279   14.106070969
    1.221730476   -0.349065850 -113.321762896   34.725116939   16.212932199
    1.396263402   -0.349065850 -104.859528918   60.645567371   17.249379170
    1.570796327   -0.349065850  -92.834197321   74.806592533   17.176444740
    1.745329252   -0.349065850  -79.571059105   74.764049465   16.295752357
    1.919862177   -0.349065850  -67.491865171   61.690361547   15.033701890
    2.094395102   -0.349065850  -58.575350232   39.258453767   13.723539320
    2.268928028   -0.349065850  -54.044977473   12.261463863   12.492459291
    2.443460953   -0.349065850  -54.268608805  -14.427496595   11.273819899
    2.617993878   -0.349065850  -58.804121609  -36.541145530    9.886479545
    2.792526803   -0.349065850  -66.545804561  -50.758307583    8.132316838
    2.967059728   -0.349065850  -75.929392698  -55.280242119    5.906694899

   -3.141592654    0.000000000  -83.961404766  -55.806756946    2.574238327
   -2.967059728    0.000000000  -92.738021482  -43.917689699   -0.317310361
   -2.792526803    0.000000000  -99.085345678  -28.765627979   -3.112269992
   -2.617993878    0.000000000 -102.858958733  -15.156961807   -5.658753437
   -2.443460953    0.000000000 -104.680300172   -6.820923544   -7.935213336
   -2.268928028    0.000000000 -105.626194552   -5.095722831  -10.052562002
   -2.094395102    0.000000000 -106.770464431   -8.674660438  -12.157014121
   -1.919862177    0.000000000 -108.767976472  -14.207151101  -14.262886613
   -1.745329252    0.000000000 -111.599271520  -17.574098881  -16.113377647
   -1.570796327    0.000000000 -114.570569312  -15.388600085  -17.176070034
   -1.396263402    0.000000000 -116.567240445   -6.437104057  -16.847138721
   -1.221730476    0.000000000 -116.502721391    7.717345649  -14.762196494
   -1.047197551    0.000000000 -113.778836953   23.284573606  -11.058052810
   -0.872664626    0.000000000 -108.538383394   35.837329468   -6.394189621
   -0.698131701    0.000000000 -101.629043506   41.980322629   -1.718423134
   -0.523598776    0.000000000  -94.328652428   40.246985043    2.092482830
   -0.349065850    0.000000000  -88.011856782   30.891463137    4.544390355
   -0.174532925    0.000000000  -83.893357943   15.353467006    5.645521086
    0.000000000    0.000000000  -82.857716092   -3.955811737    5.861303699
    0.174532925    0.000000000  -85.277003105  -23.538229061    5.962981966
    0.349065850    0.000000000  -90.803812456  -38.728914693    6.763393191
    0.523598776    0.000000000  -98.229390595  -44.543314756    8.815316035
    0.698131701    0.000000000 -105.579428210  -37.564577179   12.150148057
    0.872664626    0.000000000 -110.572671355  -17.899557842   16.200950758
    1.047197551    0.000000000 -111.316330265   10.106466820   20.015129111
    1.221730476    0.000000000 -106.958621367   39.284830548   22.672685634
    1.396263402    0.000000000  -97.959422024   62.216909444   23.664975889
    1.570796327    0.000000000  -85.903337592   73.716967187   23.042215168
    1.745329252    0.000000000  -72.994605832   71.980063834   21.272658281
    1.919862177    0.000000000  -61.472980117   58.241372440   18.956938602
    2.094395102    0.000000000  -53.163946456   35.820082442   16.570437569
    2.268928028    0.000000000  -49.214835373    9.037580069   14.338244240
    2.443460953    0.000000000  -49.994127838  -17.620608896   12.253649643
    2.617993878    0.000000000  -55.110344251  -40.077950564   10.169323353
    2.792526803    0.000000000  -63.523511082  -54.957759473    7.905689994
    2.967059728    0.000000000  -73.710130174  -60.258764311    5.362844305

   -3.141592654    0.349065850  -82.704750766  -60.930551902    1.467708567
   -2.967059728    0.349065850  -92.383877615  -49.065133701   -0.427318875
   -2.792526803    0.349065850  -99.606742138  -33.586077355   -2.083103114
   -2.617993878    0.349065850 -104.174836235  -19.412750955   -3.493048915
   -2.443460953    0.349065850 -106.688366316  -10.511105098   -4.727709987
   -2.268928028    0.349065850 -108.242115637   -8.401992842   -5.914259170
   -2.094395102    0.349065850 -109.941264863  -11.722094945   -7.153239345
   -1.919862177    0.349065850 -112.435695161  -16.772017928   -8.403235583
   -1.745329252    0.349065850 -115.624564076  -18.948019420   -9.410124281
   -1.570796327    0.349065850 -118.661925167  -14.611693817   -9.750079155
   -1.396263402    0.349065850 -120.281214019   -2.825192934   -9.021496339
   -1.221730476    0.349065850 -119.341393215   14.028150770   -7.080558411
   -1.047197551    0.349065850 -115.356046157   31.168413522   -4.193322225
   -0.872664626    0.349065850 -108.729879746   43.515451110   -0.974122770
   -0.698131701    0.349065850 -100.626326998   47.733416620    1.867331856
   -0.523598776    0.349065850  -92.568581665   43.088869955    3.832818622
   -0.349065850    0.349065850  -86.012667313   30.886580877    4.843342651
   -0.174532925    0.349065850  -82.071345798   13.564622219    5.238905165
    0.000000000    0.349065850  -81.380061892   -5.792540910    5.637882744
    0.174532925    0.349065850  -83.985382106  -23.538671114    6.728217046
    0.349065850    0.349065850  -89.241200742  -35.466150516    9.020813241
    0.523598776    0.349065850  -95.774736209  -37.644068510   12.637884651
    0.698131701    0.349065850 -101.665228701  -28.027120258   17.195519801
    0.872664626    0.349065850 -104.911051750   -7.829590514   21.860446212
    1.047197551    0.349065850 -104.028010983   18.309886920   25.632498080
    1.221730476    0.349065850  -98.536703874   43.884055897   27.729215887
    1.396263402    0.349065850  -89.094084865   62.737233752   27.854541451
    1.570796327    0.349065850  -77.257592930   70.878645432   26.239015212
    1.745329252    0.349065850  -65.040000713   67.144965098   23.446785356
    1.919862177    0.349065850  -54.436877924   52.747812713   20.110252989
    2.094395102    0.349065850  -47.075937775   30.546120543   16.725115888
    2.268928028    0.349065850  -44.001018480    4.303611524   13.568196982
    2.443460953    0.349065850  -45.565768554  -21.931477743   10.723683470
    2.617993878    0.349065850  -51.420503860  -44.297698630    8.154886702
    2.792526803    0.349065850  -60.585915540  -59.399448111    5.781152337
    2.967059728    0.349065850  -71.582098420  -65.072996777    3.549951959

   -3.141592654    0.698131701  -81.222331776  -63.810992697   -0.138471767
   -2.967059728    0.698131701  -91.399919005  -51.874734440   -0.704765276
   -2.792526803    0.698131701  -99.102586480  -36.250367699   -0.951852440
   -2.617993878    0.698131701 -104.118516447  -21.866432144   -1.016096692
